q0,q1,q2,q3,q4,q5,q6
0.725040977,-0.809298805,0.277235594,0.061011486,0.020759750,-1.179792711,0.504862918
0.723669840,-0.809127276,0.277128699,0.061683942,0.018954447,-1.180791287,0.505482789
0.722294210,-0.808951686,0.277018912,0.062359902,0.017149426,-1.181785793,0.506099015
0.720914100,-0.808772039,0.276906231,0.063039366,0.015344702,-1.182776221,0.506711588
0.719529519,-0.808588336,0.276790658,0.063722335,0.013540288,-1.183762566,0.507320503
0.718140481,-0.808400581,0.276672190,0.064408809,0.011736199,-1.184744819,0.507925756
0.716746995,-0.808208776,0.276550830,0.065098789,0.009932450,-1.185722974,0.508527339
0.715349074,-0.808012923,0.276426576,0.065792274,0.008129055,-1.186697026,0.509125249
0.713946730,-0.807813026,0.276299428,0.066489266,0.006326029,-1.187666966,0.509719479
0.712539974,-0.807609087,0.276169386,0.067189763,0.004523386,-1.188632788,0.510310024
0.711128817,-0.807401109,0.276036451,0.067893767,0.002721140,-1.189594485,0.510896879
0.709713272,-0.807189094,0.275900622,0.068601277,0.000919307,-1.190552052,0.511480039
0.708293350,-0.806973046,0.275761899,0.069312294,-0.000882099,-1.191505481,0.512059497
0.706869063,-0.806752967,0.275620282,0.070026817,-0.002683065,-1.192454766,0.512635250
0.705440423,-0.806528860,0.275475772,0.070744847,-0.004483575,-1.193399900,0.513207291
0.704007442,-0.806300728,0.275328368,0.071466383,-0.006283615,-1.194340877,0.513775617
0.702570130,-0.806068575,0.275178070,0.072191425,-0.008083170,-1.195277690,0.514340220
0.701128502,-0.805832403,0.275024880,0.072919974,-0.009882227,-1.196210333,0.514901098
0.699682567,-0.805592215,0.274868796,0.073652028,-0.011680770,-1.197138799,0.515458244
0.698232338,-0.805348014,0.274709818,0.074387589,-0.013478785,-1.198063083,0.516011653
0.696777828,-0.805099804,0.274547949,0.075126655,-0.015276257,-1.198983177,0.516561321
0.695319048,-0.804847587,0.274383186,0.075869226,-0.017073173,-1.199899075,0.517107243
0.693856011,-0.804591368,0.274215532,0.076615302,-0.018869517,-1.200810772,0.517649413
0.692388727,-0.804331148,0.274044985,0.077364883,-0.020665276,-1.201718260,0.518187827
0.690917211,-0.804066932,0.273871547,0.078117967,-0.022460434,-1.202621534,0.518722481
0.689441473,-0.803798723,0.273695217,0.078874555,-0.024254977,-1.203520587,0.519253369
0.687961525,-0.803526523,0.273515996,0.079634647,-0.026048891,-1.204415413,0.519780486
0.686477381,-0.803250338,0.273333885,0.080398241,-0.027842162,-1.205306006,0.520303829
0.684989052,-0.802970169,0.273148883,0.081165337,-0.029634774,-1.206192361,0.520823392
0.683496551,-0.802686020,0.272960992,0.081935934,-0.031426714,-1.207074469,0.521339171
0.681999889,-0.802397896,0.272770212,0.082710032,-0.033217966,-1.207952327,0.521851161
0.680499080,-0.802105799,0.272576542,0.083487631,-0.035008517,-1.208825927,0.522359357
0.678994135,-0.801809733,0.272379984,0.084268728,-0.036798352,-1.209695264,0.522863756
0.677485068,-0.801509702,0.272180539,0.085053324,-0.038587457,-1.210560332,0.523364353
0.675971889,-0.801205709,0.271978206,0.085841417,-0.040375816,-1.211421124,0.523861143
0.674454613,-0.800897758,0.271772987,0.086633007,-0.042163417,-1.212277635,0.524354122
0.672933251,-0.800585853,0.271564882,0.087428094,-0.043950243,-1.213129859,0.524843285
0.671407816,-0.800269997,0.271353891,0.088226675,-0.045736282,-1.213977790,0.525328629
0.669878320,-0.799950195,0.271140016,0.089028749,-0.047521517,-1.214821422,0.525810149
0.668344776,-0.799626450,0.270923256,0.089834317,-0.049305936,-1.215660750,0.526287841
0.666807197,-0.799298767,0.270703613,0.090643377,-0.051089523,-1.216495767,0.526761700
0.665265595,-0.798967148,0.270481088,0.091455927,-0.052872264,-1.217326469,0.527231724
0.663719982,-0.798631598,0.270255681,0.092271967,-0.054654145,-1.218152848,0.527697906
0.662170373,-0.798292121,0.270027393,0.093091495,-0.056435151,-1.218974900,0.528160244
0.660616779,-0.797948722,0.269796224,0.093914510,-0.058215268,-1.219792619,0.528618734
0.659059213,-0.797601403,0.269562176,0.094741011,-0.059994481,-1.220605999,0.529073371
0.657497687,-0.797250170,0.269325250,0.095570996,-0.061772777,-1.221415034,0.529524151
0.655932216,-0.796895026,0.269085446,0.096404465,-0.063550139,-1.222219720,0.529971071
0.654362810,-0.796535975,0.268842765,0.097241415,-0.065326556,-1.223020050,0.530414126
0.652789485,-0.796173023,0.268597208,0.098081846,-0.067102010,-1.223816020,0.530853314
0.651212251,-0.795806172,0.268348777,0.098925755,-0.068876490,-1.224607622,0.531288629
0.649631123,-0.795435428,0.268097472,0.099773141,-0.070649979,-1.225394853,0.531720069
0.648046113,-0.795060794,0.267843293,0.100624004,-0.072422464,-1.226177707,0.532147630
0.646457234,-0.794682275,0.267586243,0.101478340,-0.074193931,-1.226956178,0.532571308
0.644864499,-0.794299876,0.267326323,0.102336149,-0.075964364,-1.227730261,0.532991099
0.643267921,-0.793913601,0.267063532,0.103197428,-0.077733750,-1.228499950,0.533406999
0.641667513,-0.793523453,0.266797873,0.104062176,-0.079502074,-1.229265241,0.533819006
0.640063289,-0.793129439,0.266529346,0.104930392,-0.081269322,-1.230026128,0.534227116
0.638455261,-0.792731562,0.266257954,0.105802073,-0.083035480,-1.230782606,0.534631325
0.636843443,-0.792329827,0.265983696,0.106677217,-0.084800533,-1.231534669,0.535031630
0.635227847,-0.791924239,0.265706574,0.107555823,-0.086564467,-1.232282313,0.535428027
0.633608488,-0.791514802,0.265426589,0.108437888,-0.088327267,-1.233025532,0.535820513
0.631985377,-0.791101521,0.265143743,0.109323412,-0.090088920,-1.233764321,0.536209085
0.630358529,-0.790684401,0.264858037,0.110212391,-0.091849410,-1.234498676,0.536593740
0.628727957,-0.790263446,0.264569472,0.111104823,-0.093608724,-1.235228590,0.536974474
0.627093674,-0.789838661,0.264278050,0.112000707,-0.095366848,-1.235954060,0.537351284
0.625455693,-0.789410051,0.263983771,0.112900041,-0.097123766,-1.236675080,0.537724166
0.623814028,-0.788977621,0.263686638,0.113802821,-0.098879466,-1.237391644,0.538093119
0.622168691,-0.788541377,0.263386651,0.114709046,-0.100633932,-1.238103749,0.538458138
0.620519698,-0.788101322,0.263083812,0.115618714,-0.102387150,-1.238811389,0.538819221
0.618867060,-0.787657462,0.262778123,0.116531822,-0.104139106,-1.239514560,0.539176364
0.617210792,-0.787209801,0.262469585,0.117448369,-0.105889786,-1.240213256,0.539529566
0.615550907,-0.786758346,0.262158199,0.118368350,-0.107639175,-1.240907473,0.539878822
0.613887418,-0.786303100,0.261843967,0.119291765,-0.109387260,-1.241597206,0.540224130
0.612220339,-0.785844070,0.261526891,0.120218610,-0.111134025,-1.242282450,0.540565487
0.610549683,-0.785381260,0.261206972,0.121148884,-0.112879457,-1.242963201,0.540902890
0.608875465,-0.784914675,0.260884211,0.122082583,-0.114623542,-1.243639453,0.541236337
0.607197697,-0.784444321,0.260558611,0.123019704,-0.116366266,-1.244311203,0.541565825
0.605516394,-0.783970203,0.260230173,0.123960246,-0.118107613,-1.244978445,0.541891351
0.603831568,-0.783492326,0.259898899,0.124904206,-0.119847571,-1.245641175,0.542212912
0.602143235,-0.783010696,0.259564790,0.125851580,-0.121586124,-1.246299388,0.542530506
0.600451407,-0.782525318,0.259227848,0.126802367,-0.123323259,-1.246953081,0.542844131
0.598756098,-0.782036197,0.258888075,0.127756562,-0.125058962,-1.247602247,0.543153783
0.597057322,-0.781543339,0.258545472,0.128714164,-0.126793218,-1.248246884,0.543459461
0.595355092,-0.781046749,0.258200042,0.129675170,-0.128526013,-1.248886986,0.543761161
0.593649424,-0.780546433,0.257851786,0.130639576,-0.130257333,-1.249522549,0.544058882
0.591940329,-0.780042397,0.257500706,0.131607379,-0.131987164,-1.250153569,0.544352621
0.590227823,-0.779534646,0.257146804,0.132578577,-0.133715492,-1.250780041,0.544642376
0.588511919,-0.779023185,0.256790082,0.133553167,-0.135442303,-1.251401961,0.544928144
0.586792631,-0.778508020,0.256430541,0.134531144,-0.137167582,-1.252019325,0.545209923
0.585069973,-0.777989157,0.256068184,0.135512507,-0.138891316,-1.252632128,0.545487712
0.583343959,-0.777466602,0.255703013,0.136497252,-0.140613491,-1.253240367,0.545761507
0.581614603,-0.776940361,0.255335029,0.137485375,-0.142334092,-1.253844036,0.546031307
0.579881918,-0.776410438,0.254964235,0.138476874,-0.144053105,-1.254443133,0.546297110
0.578145920,-0.775876841,0.254590633,0.139471745,-0.145770516,-1.255037652,0.546558913
0.576406621,-0.775339575,0.254214224,0.140469985,-0.147486312,-1.255627590,0.546816715
0.574664037,-0.774798645,0.253835011,0.141471591,-0.149200479,-1.256212943,0.547070514
0.572918180,-0.774254058,0.253452996,0.142476558,-0.150913001,-1.256793706,0.547320307
0.571169066,-0.773705820,0.253068181,0.143484883,-0.152623866,-1.257369875,0.547566093
0.569416708,-0.773153937,0.252680569,0.144496564,-0.154333059,-1.257941448,0.547807870
0.567661121,-0.772598414,0.252290160,0.145511595,-0.156040567,-1.258508419,0.548045636
0.565902318,-0.772039258,0.251896958,0.146529975,-0.157746375,-1.259070784,0.548279390
0.564140314,-0.771476476,0.251500965,0.147551699,-0.159450469,-1.259628541,0.548509129
0.562375124,-0.770910072,0.251102183,0.148576762,-0.161152836,-1.260181685,0.548734852
0.560606761,-0.770340054,0.250700614,0.149605163,-0.162853461,-1.260730211,0.548956557
0.558835239,-0.769766427,0.250296261,0.150636896,-0.164552331,-1.261274117,0.549174243
0.557060573,-0.769189197,0.249889126,0.151671959,-0.166249432,-1.261813399,0.549387908
0.555282778,-0.768608372,0.249479211,0.152710346,-0.167944749,-1.262348053,0.549597551
0.553501867,-0.768023957,0.249066519,0.153752055,-0.169638270,-1.262878075,0.549803170
0.551717855,-0.767435959,0.248651052,0.154797081,-0.171329979,-1.263403462,0.550004763
0.549930756,-0.766844383,0.248232812,0.155845421,-0.173019864,-1.263924209,0.550202330
0.548140585,-0.766249238,0.247811802,0.156897069,-0.174707911,-1.264440314,0.550395869
0.546347356,-0.765650528,0.247388025,0.157952023,-0.176394104,-1.264951773,0.550585378
0.544551083,-0.765048260,0.246961482,0.159010278,-0.178078432,-1.265458582,0.550770856
0.542751782,-0.764442441,0.246532177,0.160071830,-0.179760880,-1.265960738,0.550952302
0.540949466,-0.763833078,0.246100112,0.161136675,-0.181441433,-1.266458237,0.551129715
0.539144149,-0.763220177,0.245665289,0.162204808,-0.183120080,-1.266951076,0.551303093
0.537335848,-0.762603744,0.245227711,0.163276226,-0.184796804,-1.267439252,0.551472436
0.535524575,-0.761983787,0.244787381,0.164350923,-0.186471594,-1.267922760,0.551637742
0.533710346,-0.761360311,0.244344301,0.165428896,-0.188144435,-1.268401599,0.551799011
0.531893174,-0.760733324,0.243898474,0.166510140,-0.189815313,-1.268875763,0.551956241
0.530073076,-0.760102833,0.243449903,0.167594651,-0.191484215,-1.269345251,0.552109431
0.528250065,-0.759468844,0.242998590,0.168682424,-0.193151128,-1.269810059,0.552258580
0.526424156,-0.758831363,0.242544538,0.169773454,-0.194816036,-1.270270183,0.552403688
0.524595363,-0.758190399,0.242087750,0.170867738,-0.196478927,-1.270725621,0.552544753
0.522763702,-0.757545957,0.241628229,0.171965270,-0.198139787,-1.271176369,0.552681775
0.520929186,-0.756898045,0.241165977,0.173066046,-0.199798603,-1.271622425,0.552814753
0.519091832,-0.756246670,0.240700997,0.174170062,-0.201455360,-1.272063784,0.552943686
0.517251652,-0.755591838,0.240233292,0.175277311,-0.203110046,-1.272500445,0.553068574
0.515408663,-0.754933557,0.239762865,0.176387790,-0.204762646,-1.272932404,0.553189416
0.513562878,-0.754271833,0.239289719,0.177501494,-0.206413147,-1.273359658,0.553306211
0.511714314,-0.753606674,0.238813856,0.178618418,-0.208061536,-1.273782203,0.553418958
0.509862983,-0.752938087,0.238335280,0.179738557,-0.209707799,-1.274200038,0.553527658
0.508008902,-0.752266078,0.237853994,0.180861906,-0.211351922,-1.274613160,0.553632309
0.506152085,-0.751590656,0.237370000,0.181988460,-0.212993892,-1.275021564,0.553732911
0.504292547,-0.750911827,0.236883302,0.183118214,-0.214633695,-1.275425249,0.553829464
0.502430303,-0.750229599,0.236393902,0.184251163,-0.216271318,-1.275824212,0.553921968
0.500565367,-0.749543978,0.235901804,0.185387302,-0.217906748,-1.276218450,0.554010421
0.498697755,-0.748854973,0.235407011,0.186526626,-0.219539971,-1.276607960,0.554094824
0.496827482,-0.748162590,0.234909525,0.187669129,-0.221170973,-1.276992740,0.554175176
0.494954561,-0.747466836,0.234409351,0.188814807,-0.222799741,-1.277372786,0.554251478
0.493079010,-0.746767720,0.233906490,0.189963653,-0.224426262,-1.277748097,0.554323728
0.491200841,-0.746065249,0.233400947,0.191115663,-0.226050523,-1.278118669,0.554391928
0.489320071,-0.745359429,0.232892724,0.192270832,-0.227672509,-1.278484500,0.554456076
0.487436715,-0.744650269,0.232381825,0.193429154,-0.229292208,-1.278845588,0.554516172
0.485550786,-0.743937777,0.231868253,0.194590623,-0.230909607,-1.279201930,0.554572218
0.483662301,-0.743221958,0.231352011,0.195755234,-0.232524691,-1.279553523,0.554624211
0.481771275,-0.742502823,0.230833102,0.196922981,-0.234137448,-1.279900365,0.554672154
0.479877722,-0.741780376,0.230311530,0.198093859,-0.235747865,-1.280242453,0.554716045
0.477981657,-0.741054628,0.229787298,0.199267863,-0.237355927,-1.280579786,0.554755885
0.476083096,-0.740325584,0.229260409,0.200444986,-0.238961623,-1.280912361,0.554791674
0.474182054,-0.739593254,0.228730867,0.201625224,-0.240564938,-1.281240175,0.554823412
0.472278546,-0.738857644,0.228198675,0.202808569,-0.242165860,-1.281563226,0.554851100
0.470372587,-0.738118762,0.227663837,0.203995017,-0.243764375,-1.281881512,0.554874737
0.468464192,-0.737376617,0.227126356,0.205184562,-0.245360470,-1.282195031,0.554894325
0.466553376,-0.736631215,0.226586235,0.206377197,-0.246954132,-1.282503781,0.554909863
0.464640155,-0.735882566,0.226043478,0.207572918,-0.248545348,-1.282807759,0.554921351
0.462724544,-0.735130676,0.225498089,0.208771717,-0.250134105,-1.283106963,0.554928791
0.460806557,-0.734375554,0.224950070,0.209973589,-0.251720389,-1.283401391,0.554932183
0.458886211,-0.733617207,0.224399426,0.211178528,-0.253304188,-1.283691041,0.554931527
0.456963520,-0.732855644,0.223846161,0.212386529,-0.254885488,-1.283975911,0.554926823
0.455038500,-0.732090873,0.223290276,0.213597584,-0.256464276,-1.284255999,0.554918073
0.453111166,-0.731322902,0.222731778,0.214811687,-0.258040540,-1.284531303,0.554905277
0.451181533,-0.730551738,0.222170668,0.216028833,-0.259614266,-1.284801821,0.554888435
0.449249616,-0.729777390,0.221606950,0.217249016,-0.261185442,-1.285067552,0.554867549
0.447315431,-0.728999866,0.221040629,0.218472228,-0.262754054,-1.285328492,0.554842619
0.445378994,-0.728219174,0.220471708,0.219698464,-0.264320089,-1.285584641,0.554813646
0.443440319,-0.727435323,0.219900191,0.220927717,-0.265883536,-1.285835997,0.554780631
0.441499421,-0.726648320,0.219326081,0.222159982,-0.267444379,-1.286082558,0.554743574
0.439556317,-0.725858174,0.218749382,0.223395251,-0.269002608,-1.286324321,0.554702477
0.437611022,-0.725064893,0.218170098,0.224633517,-0.270558208,-1.286561286,0.554657340
0.435663550,-0.724268486,0.217588233,0.225874776,-0.272111167,-1.286793451,0.554608164
0.433713918,-0.723468960,0.217003791,0.227119019,-0.273661473,-1.287020814,0.554554951
0.431762140,-0.722666325,0.216416776,0.228366241,-0.275209112,-1.287243373,0.554497701
0.429808233,-0.721860588,0.215827190,0.229616435,-0.276754071,-1.287461127,0.554436416
0.427852211,-0.721051758,0.215235040,0.230869594,-0.278296338,-1.287674074,0.554371096
0.425894090,-0.720239843,0.214640327,0.232125711,-0.279835901,-1.287882213,0.554301744
0.423933886,-0.719424853,0.214043057,0.233384780,-0.281372746,-1.288085542,0.554228359
0.421971614,-0.718606795,0.213443232,0.234646794,-0.282906860,-1.288284060,0.554150944
0.420007289,-0.717785678,0.212840858,0.235911745,-0.284438231,-1.288477765,0.554069499
0.418040927,-0.716961510,0.212235938,0.237179628,-0.285966847,-1.288666656,0.553984026
0.416072543,-0.716134300,0.211628476,0.238450436,-0.287492694,-1.288850732,0.553894527
0.414102154,-0.715304058,0.211018477,0.239724160,-0.289015761,-1.289029991,0.553801002
0.412129774,-0.714470791,0.210405943,0.241000795,-0.290536034,-1.289204432,0.553703453
0.410155419,-0.713634508,0.209790881,0.242280333,-0.292053500,-1.289374053,0.553601882
0.408179104,-0.712795217,0.209173292,0.243562767,-0.293568148,-1.289538854,0.553496290
0.406200846,-0.711952929,0.208553183,0.244848090,-0.295079965,-1.289698834,0.553386678
0.404220659,-0.711107651,0.207930556,0.246136296,-0.296588938,-1.289853990,0.553273049
0.402238559,-0.710259392,0.207305416,0.247427376,-0.298095055,-1.290004322,0.553155404
0.400254563,-0.709408161,0.206677768,0.248721323,-0.299598303,-1.290149829,0.553033744
0.398268684,-0.708553966,0.206047615,0.250018131,-0.301098670,-1.290290510,0.552908071
0.396280940,-0.707696818,0.205414961,0.251317792,-0.302596144,-1.290426363,0.552778388
0.394291346,-0.706836724,0.204779812,0.252620298,-0.304090711,-1.290557389,0.552644695
0.392299916,-0.705973694,0.204142171,0.253925642,-0.305582360,-1.290683584,0.552506995
0.390306668,-0.705107737,0.203502042,0.255233817,-0.307071079,-1.290804950,0.552365289
0.388311616,-0.704238861,0.202859431,0.256544816,-0.308556854,-1.290921484,0.552219579
0.386314776,-0.703367075,0.202214340,0.257858630,-0.310039674,-1.291033186,0.552069868
0.384316165,-0.702492390,0.201566776,0.259175252,-0.311519527,-1.291140056,0.551916157
0.382315796,-0.701614813,0.200916741,0.260494675,-0.312996400,-1.291242091,0.551758448
0.380313687,-0.700734353,0.200264240,0.261816891,-0.314470280,-1.291339292,0.551596744
0.378309853,-0.699851021,0.199609279,0.263141893,-0.315941156,-1.291431658,0.551431046
0.376304309,-0.698964825,0.198951861,0.264469672,-0.317409016,-1.291519187,0.551261356
0.374297072,-0.698075774,0.198291990,0.265800220,-0.318873847,-1.291601880,0.551087677
0.372288156,-0.697183878,0.197629672,0.267133531,-0.320335637,-1.291679736,0.550910011
0.370277579,-0.696289146,0.196964911,0.268469596,-0.321794374,-1.291752754,0.550728360
0.368265355,-0.695391586,0.196297711,0.269808408,-0.323250046,-1.291820932,0.550542726
0.366251499,-0.694491209,0.195628077,0.271149958,-0.324702641,-1.291884272,0.550353112
0.364236029,-0.693588023,0.194956014,0.272494238,-0.326152147,-1.291942772,0.550159520
0.362218960,-0.692682039,0.194281525,0.273841241,-0.327598552,-1.291996432,0.549961952
0.360200306,-0.691773265,0.193604617,0.275190958,-0.329041843,-1.292045251,0.549760412
0.358180085,-0.690861710,0.192925292,0.276543382,-0.330482010,-1.292089229,0.549554900
0.356158312,-0.689947385,0.192243557,0.277898505,-0.331919039,-1.292128366,0.549345420
0.354135003,-0.689030298,0.191559416,0.279256317,-0.333352919,-1.292162660,0.549131974
0.352110173,-0.688110459,0.190872872,0.280616811,-0.334783638,-1.292192113,0.548914566
0.350083838,-0.687187878,0.190183932,0.281979980,-0.336211184,-1.292216722,0.548693196
0.348056015,-0.686262564,0.189492600,0.283345814,-0.337635546,-1.292236489,0.548467869
0.346026718,-0.685334527,0.188798881,0.284714305,-0.339056711,-1.292251413,0.548238586
0.343995964,-0.684403776,0.188102778,0.286085445,-0.340474668,-1.292261494,0.548005351
0.341963768,-0.683470321,0.187404299,0.287459225,-0.341889405,-1.292266731,0.547768167
0.339930147,-0.682534171,0.186703446,0.288835638,-0.343300910,-1.292267124,0.547527035
0.337895115,-0.681595336,0.186000225,0.290214674,-0.344709171,-1.292262674,0.547281959
0.335858690,-0.680653827,0.185294641,0.291596326,-0.346114177,-1.292253379,0.547032942
0.333820886,-0.679709651,0.184586698,0.292980584,-0.347515916,-1.292239241,0.546779986
0.331781720,-0.678762820,0.183876402,0.294367440,-0.348914377,-1.292220259,0.546523095
0.329741208,-0.677813343,0.183163757,0.295756886,-0.350309547,-1.292196433,0.546262272
0.327699365,-0.676861230,0.182448769,0.297148913,-0.351701416,-1.292167763,0.545997519
0.325656207,-0.675906490,0.181731442,0.298543512,-0.353089971,-1.292134250,0.545728839
0.323611749,-0.674949134,0.181011782,0.299940674,-0.354475202,-1.292095892,0.545456237
0.321566009,-0.673989170,0.180289793,0.301340391,-0.355857096,-1.292052691,0.545179714
0.319519002,-0.673026610,0.179565480,0.302742654,-0.357235642,-1.292004647,0.544899274
0.317470743,-0.672061463,0.178838849,0.304147454,-0.358610829,-1.291951759,0.544614920
0.315421248,-0.671093739,0.178109904,0.305554782,-0.359982645,-1.291894028,0.544326655
0.313370534,-0.670123448,0.177378651,0.306964629,-0.361351078,-1.291831455,0.544034483
0.311318616,-0.669150600,0.176645094,0.308376987,-0.362716119,-1.291764039,0.543738407
0.309265511,-0.668175204,0.175909239,0.309791846,-0.364077754,-1.291691781,0.543438431
0.307211233,-0.667197272,0.175171091,0.311209197,-0.365435973,-1.291614681,0.543134557
0.305155799,-0.666216812,0.174430655,0.312629032,-0.366790764,-1.291532740,0.542826789
0.303099225,-0.665233835,0.173687936,0.314051341,-0.368142117,-1.291445958,0.542515130
0.301041526,-0.664248352,0.172942940,0.315476115,-0.369490020,-1.291354336,0.542199584
0.298982719,-0.663260371,0.172195672,0.316903344,-0.370834461,-1.291257873,0.541880155
0.296922820,-0.662269904,0.171446136,0.318333021,-0.372175430,-1.291156571,0.541556846
0.294861844,-0.661276960,0.170694338,0.319765135,-0.373512915,-1.291050430,0.541229661
0.292799807,-0.660281550,0.169940284,0.321199676,-0.374846905,-1.290939451,0.540898602
0.290736725,-0.659283684,0.169183979,0.322636637,-0.376177390,-1.290823633,0.540563675
0.288672615,-0.658283372,0.168425427,0.324076007,-0.377504357,-1.290702979,0.540224882
0.286607491,-0.657280624,0.167664635,0.325517777,-0.378827797,-1.290577488,0.539882228
0.284541370,-0.656275451,0.166901607,0.326961938,-0.380147697,-1.290447162,0.539535716
0.282474269,-0.655267863,0.166136350,0.328408480,-0.381464048,-1.290312000,0.539185349
0.280406202,-0.654257870,0.165368868,0.329857393,-0.382776837,-1.290172004,0.538831132
0.278337185,-0.653245483,0.164599167,0.331308669,-0.384086055,-1.290027174,0.538473069
0.276267235,-0.652230711,0.163827252,0.332762297,-0.385391689,-1.289877512,0.538111164
0.274196368,-0.651213566,0.163053129,0.334218268,-0.386693731,-1.289723019,0.537745420
0.272124599,-0.650194057,0.162276803,0.335676572,-0.387992167,-1.289563694,0.537375841
0.270051945,-0.649172196,0.161498279,0.337137200,-0.389286988,-1.289399539,0.537002432
0.267978421,-0.648147992,0.160717564,0.338600141,-0.390578183,-1.289230555,0.536625196
0.265904042,-0.647121457,0.159934662,0.340065387,-0.391865741,-1.289056743,0.536244137
0.263828827,-0.646092600,0.159149579,0.341532926,-0.393149652,-1.288878104,0.535859261
0.261752789,-0.645061432,0.158362321,0.343002750,-0.394429904,-1.288694640,0.535470570
0.259675945,-0.644027963,0.157572894,0.344474849,-0.395706487,-1.288506350,0.535078069
0.257598311,-0.642992205,0.156781302,0.345949212,-0.396979391,-1.288313236,0.534681763
0.255519902,-0.641954168,0.155987552,0.347425830,-0.398248604,-1.288115300,0.534281655
0.253440736,-0.640913862,0.155191649,0.348904693,-0.399514116,-1.287912542,0.533877750
0.251360827,-0.639871297,0.154393598,0.350385790,-0.400775917,-1.287704964,0.533470052
0.249280192,-0.638826486,0.153593406,0.351869112,-0.402033996,-1.287492567,0.533058565
0.247198846,-0.637779438,0.152791078,0.353354648,-0.403288342,-1.287275353,0.532643295
0.245116805,-0.636730164,0.151986620,0.354842389,-0.404538946,-1.287053321,0.532224244
0.243034086,-0.635678674,0.151180037,0.356332324,-0.405785796,-1.286826475,0.531801419
0.240950705,-0.634624980,0.150371335,0.357824443,-0.407028883,-1.286594815,0.531374822
0.238866676,-0.633569092,0.149560521,0.359318736,-0.408268196,-1.286358342,0.530944460
0.236782016,-0.632511021,0.148747599,0.360815192,-0.409503724,-1.286117058,0.530510335
0.234696742,-0.631450777,0.147932575,0.362313802,-0.410735457,-1.285870965,0.530072454
0.232610868,-0.630388372,0.147115456,0.363814554,-0.411963386,-1.285620064,0.529630820
0.230524411,-0.629323817,0.146296247,0.365317439,-0.413187499,-1.285364356,0.529185439
0.228437387,-0.628257121,0.145474954,0.366822446,-0.414407786,-1.285103843,0.528736315
0.226349811,-0.627188297,0.144651582,0.368329565,-0.415624238,-1.284838527,0.528283452
0.224261700,-0.626117354,0.143826139,0.369838784,-0.416836844,-1.284568409,0.527826855
0.222173069,-0.625044304,0.142998628,0.371350095,-0.418045594,-1.284293491,0.527366530
0.220083935,-0.623969158,0.142169057,0.372863486,-0.419250479,-1.284013774,0.526902482
0.217994313,-0.622891927,0.141337432,0.374378946,-0.420451487,-1.283729260,0.526434714
0.215904219,-0.621812622,0.140503758,0.375896465,-0.421648609,-1.283439951,0.525963232
0.213813668,-0.620731252,0.139668041,0.377416032,-0.422841834,-1.283145849,0.525488040
0.211722678,-0.619647831,0.138830287,0.378937637,-0.424031154,-1.282846956,0.525009145
0.209631264,-0.618562368,0.137990503,0.380461268,-0.425216558,-1.282543272,0.524526550
0.207539441,-0.617474875,0.137148693,0.381986916,-0.426398035,-1.282234801,0.524040261
0.205447225,-0.616385363,0.136304865,0.383514569,-0.427575577,-1.281921544,0.523550283
0.203354633,-0.615293842,0.135459024,0.385044216,-0.428749174,-1.281603503,0.523056621
0.201261680,-0.614200325,0.134611177,0.386575847,-0.429918814,-1.281280679,0.522559281
0.199168382,-0.613104821,0.133761329,0.388109451,-0.431084490,-1.280953076,0.522058266
0.197074756,-0.612007342,0.132909486,0.389645017,-0.432246191,-1.280620694,0.521553583
0.194980816,-0.610907900,0.132055655,0.391182533,-0.433403907,-1.280283536,0.521045237
0.192886578,-0.609806505,0.131199841,0.392721989,-0.434557629,-1.279941604,0.520533233
0.190792059,-0.608703169,0.130342052,0.394263374,-0.435707346,-1.279594900,0.520017576
0.188697274,-0.607597903,0.129482292,0.395806676,-0.436853050,-1.279243426,0.519498271
0.186602240,-0.606490718,0.128620569,0.397351885,-0.437994731,-1.278887185,0.518975325
0.184506971,-0.605381625,0.127756888,0.398898990,-0.439132380,-1.278526178,0.518448742
0.182411485,-0.604270635,0.126891255,0.400447979,-0.440265986,-1.278160408,0.517918528
0.180315795,-0.603157761,0.126023677,0.401998841,-0.441395540,-1.277789877,0.517384688
0.178219920,-0.602043012,0.125154160,0.403551565,-0.442521033,-1.277414587,0.516847228
0.176123873,-0.600926401,0.124282710,0.405106139,-0.443642456,-1.277034540,0.516306154
0.174027672,-0.599807939,0.123409334,0.406662553,-0.444759798,-1.276649740,0.515761470
0.171931331,-0.598687636,0.122534038,0.408220794,-0.445873052,-1.276260187,0.515213183
0.169834867,-0.597565505,0.121656828,0.409780853,-0.446982207,-1.275865886,0.514661298
0.167738295,-0.596441557,0.120777710,0.411342716,-0.448087253,-1.275466837,0.514105820
0.165641632,-0.595315803,0.119896691,0.412906373,-0.449188183,-1.275063044,0.513546756
0.163544892,-0.594188255,0.119013776,0.414471813,-0.450284987,-1.274654509,0.512984111
0.161448092,-0.593058923,0.118128974,0.416039023,-0.451377655,-1.274241235,0.512417892
0.159351248,-0.591927820,0.117242289,0.417607993,-0.452466178,-1.273823223,0.511848102
0.157254375,-0.590794957,0.116353728,0.419178710,-0.453550548,-1.273400478,0.511274750
0.155157488,-0.589660346,0.115463298,0.420751164,-0.454630754,-1.272973000,0.510697839
0.153060605,-0.588523997,0.114571005,0.422325342,-0.455706789,-1.272540794,0.510117377
